,title,price,link_item,discount,sales,revenue
282,"Ghế massage toàn thân cao cấp KINGSPORT G77 chế độ massage không trọng lực hiện đại, điều khiển bằng giọng nói",13790000,https://tka.tiki.vn/pixel/pixel?data=S86wrsOhwparRcr7UCxoUMuG3WPGOMFHb5xlix0PGegOjU4NubZdLUFZseFHtrY9FLOti8-3rF7LtCLjxNMHKEfylYpKb7ISWu_Po3_QzLN1ld6FWvprL1pw0vHWjMPWK8MmbqROoiXpPvI2-3lTyclGG1N1903ObVwWobFsL239reILLyC7RoFk1fjFLVH-mRD-jz1AYYlsSfn0I8cA9vRSraoCvxF1kOX7bnMPHi_1r86SJE_P1lLFybc1aR8aP8CO-jr3ZMRsdMfF-4AASszrj6tzaUsbE1SLhRffSuUKv66fE5SdR26dzo-m5WXUfBsnbE9mR-eOT4QKfhmHCIJBj22LkIBdQ7uwzFuJJznT8upxyGs2YErQxPLKB8zNHDmLYRqLdgBKAbrDd9WXn8XWnYTkqIzI6KVStfhBuyazSg8MTbKkWkK8NXOheSQ9nQorsxDVZRqYla3x8LEkqZM9fwTtc8bFN9V8esZp7JIsuEamgJWkLicPiTBpq357Xk9jzqoYZqpEij5lPfI1nGYRd9V4gjWcwJVxvRg7MDtT7ELF_ng8oqgZNpAideMrFICQPukLY7hYFzVuRDure9QD1RlSJKCpuhmLoXcnVkL_gcR2LbJna7ZVhfEblws0B2_MOnceBFKaWAtYd42HY2VZpXGwOoLcDiwyUWrPbq0dChBULKMNsrL8ZBazCiXcHAauhGZ6fZZg_kcuLLwJVKT_QJ3QenR3pmhB6bFMe5_Ec18y29UMhmcEyTVDjUxjXB8vT7wZ2H4Wrdks7fOU6DEHOfzBouEj0G1UTZyaar0YEJYyVtijVP0eKPMB9ibN7S4YNHgZgZzTWWsMSgl_mTX3_ScjxuxwcTjnRPPG2JBqSZ8L_Jr40SfGQ5khHRxR5Bl06wFQtXB31OE6nz4fIxHZ_Y_xP2DZEpNjlIrwUARI-vBh9BHzeNEgEk-Df3QvGq8Y6FKvoA6NNDLWAvk0tDZvecDsNo-oMCLxikw&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=3,-43%,1.0,13790000.0
283,Dòng mới 2023 - Máy Đo Huyết Áp Bluetooth OMRON HEM-7140T1 - Kết nối điện thoại thông minh,940000,https://tka.tiki.vn/pixel/pixel?data=GqMkVVwSI_ZKD2u8tmkuBxHNCnQJzMQxYkQ0uEqmwHxxMEC1Q0PweF2sXwUQbD06QZWSjaWfxHEzaVE9KTk11nVbanPLJo9jMIF2TjNxzfyS6Nl3Ye0VIwZ2w2l5QdNqO1XjkauTrCSaCXcPCZsj0D--PPWK0eX9p2aoXReAbjk2_lySGZrS8pUfvFmRn97-5qWbPM-ueY4w7ZDcCJRZy9DvsWkRycFv0n7iGiuAqa0E5Le108ebOOLB7eagM-h6zPmfXokN-gupE5rsP61JZ54QoGr1G156Lin1naB7auSSb88ajuTHzpedG0jERsarfmZis--fydo0Bqrd3hpdkQqFrxFcykusSj8Su3Cog4_yRrK1EHUYGFIbsXkccEE43SbY1olIkhqaUJi4_orDWhupsLNDzOxfWrg3rJagrFTO3zU_UK8miRkMH7dmoKBHTUXn7ERfRpXCNTOORCZnhuJjzc4KnOJ8PfyjH4-uUX7LBXWshWagB6WPs9xQFUANfszXT_LRInFhPOxWwTa8iqxtf_49-jmH_bEMm51PEK2pL0zuyuxuGQ-uVI8LE5MENadV1B3fglOsW-TVFkRRLblW96399pUG9xnL4k21OoqpCLy7szh2dH6d9iDdveuAfMcy__sgUbMFLxYVIHTFlZWMfvWjJhA8t0XRcsX8gJLVxw09d4LKeU_sAx0YtUtUV-0pA2yaUM57kG5PCxhzLYFUTTA7fFxMGe3DBws08p8sTKf-67Q2eOTEc1J1HF38_TiQOTpHXwNLAb-u6S9pnXLBF162xM_iDftnt0stmfMx69IlUt_tgpg_le05ZP_hDFNvLradW0eelElvbQR-om6B08wNzU-Y6p0UV52iMwIxiFrLbrtBK-noRQIDVGHCzlXPHCKJTUWhOEuofE58v-qhWDdXUP1H2ArjTDZO3cQkISFqKi5wSiN7LXhUl0ChoXfiaUDSuZMW1qPoKGwd6-05vR37e8phED7NnX6U4fQjZPnRJR4dyUjaCg2XXTvB-geFxzGlU3bkxBgiia01_d-T5MkWK9L-zb6HcEnYrfOi4Xc1OGbUj2Feg6Jq7LoK2MQFO3KsxAD-BoU845XgP4-xCg&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=4,-42%,275.0,258500000.0
284,"Ghế massage toàn thân Cao Cấp con lăn 4D di chuyển Toshiko T9, dòng ghế điều khiển bằng giọng nói, bảng điều khiển tiếng Việt, đa dạng các bài massage từng vùng, con lăn 4D di chuyển theo chiều dài cơ thể",19990000,https://tka.tiki.vn/pixel/pixel?data=XSvOFjhuoVLFogd28kZi78bBLESkc6-W_G3UpozTrvb0SuS_Z3HOSXzYzEqQNfluEtO8MVwSsDhC1fx5W7di_3yQuk4NXFgKOavLWv_soloBnfReiVATU35VeOVJhUlGN1o5nlZVL6pzVQ5AreVAqF-aM1KELEMHJQqkxrk_BXYqswUbXb4J2_arpAwTURjsotQzgBh-eHp-LbCZtkGn0R0bRF8c39qMQl27MaUQa5XkAhcV4Mw33NQgOD5Amt7dy7fMoXduHi6Ir00jwN7hJH9ouCAujWZLASEkON-z8cxaxP-bhOZAGMAeE97q1z4BGzmixLeeXgFeqdVE0y9w2morHd3_bhHTbZHWwxstkwSimZHyied_LkHKXwvhWMGwG1eXazHqJYMmN0jTqWPD7_EMljpJa0jqDosb6M8TE_0Aa4kQ-WMFsQe6kKm-QpnIIG0pjLFIIdf3_N7zqSLUnT62DauOH_Vhvcra5fdmJPtxMRWkA21xZWpLbID--cHIpobSCcU5cCMLH1_ZzO2bk1APkQkYMcX01BPRtF7JfQ5h4IKqMYjJU4BcKbfFcsbUt8QV6nFn_0xUPYR6qRd9KAC3Cp0qBn6Kybk-PYmribx0oKXtkqq04yGqQBrBlTjkdcXAx_CuJmnyNYz4-7d-dZBZOZbp114-ZNCm-IgpXL38eQbtwCBec-_J_DMR0d2N18Xfx7OLYKfDp10-FPKTncypXGAxZ9tsMhZmOT3LgkQa2bAJCgfppJczmhNMsmGLlcDy1Mx0sN7cApQFRiT9IqJdISpGyDSjCsi5i7dwKrH-xnMMXlKnTKa7qBleVvVBeAWJ3YRCDlbTLltB26ezasP3yDOnNEZRgdnFCLWA0ENQOqhCJrE2qe25_7aF3M5iGpWm41yCpRLePlIlDHe4ecyVg6t_dLEjsP1Uv4rm0yEohXp-Fr8kTigfoI21hmUDLlOyZP8Je6kJ3WteuMQYY1BvX6DfXMKyl55nl6nPCDA2TB7XmMGP_L_y_QKottaE-dMHc2aDCF5g5UZQcaYTDdkTNgbxgQxjz15YTNiIV-E5crDnIRBWV7yYgTvCFhAcLw31cmZHXybmpc_RKfIAPblz44jjPwXWGFzY_iRAAtFCVWuiJbNiT9vTXPVyga8OoQyRlWryanot3Vt_E67-mzLRXnuUbiuwxfM589Phk0z8QpxRCqiPxxXCtVTSrLkOZxw&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=5,-21%,75.0,1499250000.0
285,"Máy Massage Cầm Tay KINGTECH KH-320 - 6 Cấp Độ, Hỗ Trợ Mát Xa Chuyên Sâu, Giảm Đau Cơ, Cứng Khớp - Quà Tặng Cho Sức Khỏe",550000,https://tiki.vn/may-massage-cam-tay-cao-cap-kingtech-kh-320-6-cap-do-ho-tro-mat-xa-chuyen-sau-giam-dau-co-cung-khop-qua-tang-cho-suc-khoe-p46179013.html?spid=46179015,-36%,5000.0,2750000000.0
286,Hộp Khẩu Trang 3D Mask Unicharm Nhật Bản Ngăn Ngừa Khói Bụi Chống Ô Nhiễm (100 miếng),248000,https://tiki.vn/hop-khau-trang-3d-mask-unicharm-nhat-ban-ngan-ngua-khoi-bui-chong-o-nhiem-100-mieng-p35761444.html?spid=35761445,-50%,5000.0,1240000000.0
287,Dòng mới 2023 - Máy Đo Huyết Áp Bluetooth OMRON HEM-7140T1 - Kết nối điện thoại thông minh,940000,https://tiki.vn/may-do-huyet-ap-bluetooth-omron-hem-7140t1-ket-noi-dien-thoai-thong-minh-p252136223.html?spid=252136224,-25%,275.0,258500000.0
288,"Máy (súng) Massage Cầm Tay Mini THAFA - 6 Cấp Độ, Hỗ Trợ Mát Xa Chuyên Sâu, Giảm Đau Cơ, Cứng Khớp - Quà Tặng Cho Sức Khỏe",209000,https://tiki.vn/may-sung-massage-cam-tay-mini-thafa-6-cap-do-ho-tro-mat-xa-chuyen-sau-giam-dau-co-cung-khop-qua-tang-cho-suc-khoe-p253295346.html?spid=253295352,-11%,434.0,90706000.0
289,Cân Sức Khỏe LocknLock ENC536WHT Dùng Trong Gia Đình - 120kg,197000,https://tiki.vn/can-suc-khoe-locknlock-enc536wht-dung-trong-gia-dinh-120kg-p68832832.html?spid=68832833,-48%,1100.0,216700000.0
290,Máy Đo Huyết Áp OMRON HEM-7156T-A Kèm Adapter Chính Hãng - Kết Nối Điện Thoại - IntelliSense,1799000,https://tka.tiki.vn/pixel/pixel?data=v-9V23u_XskABZUXAh4hTxLB85TCuojeztITK7s8M_3dV6tcLbwT1UD_B-UdlwRfgpr1nJNMF4UHcmzkzGoZVTZZbeG_U4rnFarTVSPvlLvVoC88VTAjRVwBdb0kXKqScjMqrCbCvkPpqk6S47dEBIQXA82qeOUD8UPp0oAveCqXw0TDDEiyteMK3cdykzthcGYPpJBwB5kgc6l0tHOLGmSUhV5KLbbEvbVcDnKiS2AxG-4kHYmgDPWC9DE3aKysWTwRccRvjFaXMwBaXg5jxnTyGMkIgvSHFrnV_Z0zjrTgki9Vfezs5WbcZjdmBaEbPhUJ6wHV9kBclRh2_8qejrzhPHR2m42VnRqjY5JbbNaLUfb2BHl7Odid5Isx49yQu8dRb4a7g4_ij5pC5pL83NCOqGKqhZESyTlfL1VqrQpVO_aOITtpjL4YNx3qf4Mof5nB6JJ1CEhoY1aByI6ZGOKjSooHsvg8n-aoPohrV_K0jBIqH6_Ul49pu_Tnkq6qh7qo-pVOn5f5Qe-Y4JmRqtGd3K1DBhwYrogGNTErWhMEBuwpJPznoA790Xgn3V_Y_CfKV_HBRrdblTZMKZcHnO8VDWo8r09-Olme1-LIpxBwXK--LSIgF5tNcrUOr-VTGwfaTx3yZHmicOHBZzsnjsejxmFRAmbDlWSPLg2ChvQ_8gI8SJnbFONs60Qd53-PzJCf_IUcRQYkZ3XC23iMaN6le4e7-rcNcxmDWZlMxWiGsDLGh84JtLFDmvZaT_Svlp2GPoO1qCPsebc2aLLLbb-J2vjIGaFvSTA44kE0BdgncyUvHydWH2kYAqorJaFW-M2SMmfHf7xDcX4h1xHcxnzvzubq9c5ZZtIzLe9xYeYUzFRZ3jnNecJdwpYaYPB6X14j4OvPXFIzua3m7F9TRbudqM8O-A-Dvp9588lJBSSZWgvoVBQaS35LXoiqcyfO4SmGh8E0krZSvr0FOYbdtDXpyN9CWdNsuLQ-RjXq_FzSWJWFjoFP3XaOJ3KWrdHc9KMAWd3WbfZysZRbOcqH7ee3PdKJdMcuPOiOmUY2p-Mr-SlL5ORMBbI432Wpkx7aLJeYgaedRSlj7zH_zc1ez7EP7YbRZr777XgafmBf&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=11,-48%,70.0,125930000.0
291,"Đai lưng cột sống Genky, hỗ trợ thoát vị, thoái hóa, đau lưng",309000,https://tka.tiki.vn/pixel/pixel?data=viyrKgHkni0QZzJIZ7ZjqXkWZT9HUGSw9cOFF6-sP4BgwcyxRzJ-QwQhpMs9jVN1IJI0df1-uoy21oa7K0-u6mdr1lYuKN0R3dB_anx4mx2bObqtQ9uWfoe4e8XPYIZE_GP1F6BS0p_IQEdNPclGok0ub9481ubCG696zwTzLvBrKm1mL8Sz9tlOzH2EaNOpkPmVPfkEG4siFoMW9wYsCMyjf5S4E6necOXbQtaE63tCv4o5m89LBDeOIpUljbI8TvBBhYA3Vr27NDVvCBFiwRhYPNywMrUlfJo1E82-A2sgBNMSrrOLMld_EasL1o8N7vfhEkFynAh1tYQyCiEmHzliFMGPssItywuIF3pCsam6gQCED9IC38euJt3OY4IjO4dw6kyXc9SVetLg6gz1vocjHiprfW1WTMAYBbGCGuWhbM6x_Hbb6-TkJKMPAFre_7ai4r0azslbeRo0baRtlTlJv2yPFFUqKeN2Fea2AjERe7mfQUclzgw7B8weMdW8xMtgfQGSoUrxC1tPDZtEoY6xqU7bhTGXDAmRtQEjHPX6K5UL0i3v_XAaB90f4op8cDf0IHV-h3reLTheaCjhLSEpb3pxwuRXN7OwssLnH02Ouwl4NpVgQBEnUOa7z4d2yWXvcXsAQPTalQH4D3J-YpVlISnTfFEKZ1bLniUB5L--hts8YQJtUwnFo94bL0Kg9PfQElT4IQTnicvTpHnxvyHgF6voy82_fLQotdTIomARhnIyrd-ssnHCGQ6EMVmLfLDla6X_-X8UWXjTtg-EDd_mDevoh_VUJfvyLKJQmuvGo41G5pVXee6kyrGTCttU9ybiDbF45Dqjktpfwan06vHy66ftBAoRYKuFLdGshM2cHDyHGYArFEcaZsRHJkhadMhbguE1uw4rNpgZXvU1a37oJEaXuqPnmXrF_HS6hIKkRHgf_9JYxzoc-wfs0Ik-kj6PMrF1HqjQ3MCRWSTdqCLes9YiDfI8ecpX9japg4Rqw8LPOrtwgCttmBNd07f5hfiFtZaqXz-Xx0BOR0t0mro5xeWO1HcyFwhvnX8tpNaajQ&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=12,-9%,398.0,122982000.0
292,"[NHẬP MÃ TIKIHB500K GIẢM THÊM 500K] Ghế massage toàn thân cao cấp KINGSPORT G91 hệ thống con lăn 3D hiện đại, điều khiển bằng giọng nói",19900000,https://tka.tiki.vn/pixel/pixel?data=OCTR-PGt1HbwKTposo6d2cBh1VoEbMnpsTB4vBqY6RCy5-ugOrs_T6GNHh_XcbbFistg7PZVfyCYMDSqOqt4LHQSW1rhLNl-BzgF8Sbeqel09JdrsWL9x3dlVfZYNHOmbk9v2IBx-iayXm5NZ3POGcyzJY1dDwOjX-BMbeYu-5zSW4sjcyL4p7p-fMQYv_CT6iPLOhDgZI_wkXcZFVgZU-H8OlE8cZA311wG6HujqDY5hLoCjOBXn7aEvno-GfSfbThy_oxsCCQD_bB9fxsd58ZeaDHAj6G1HC2r8iacBUNvR5F_LsTEQDniPb0COpIIVqyJsan2Nah1gN6jldLSj7itDr5VFuVGSYiZQEbvVdG-pY7h5gHEp7wZHWdNJsMh_dR1BgJ-rXC_weX1Ua8r_WOaCNgniP21ad6DGiN8T-uS-fu0HdniyTKj9zq3Jhs9g8DpjHf99UtyrQdy3ud_eBPy-FCV09Fh2LyMbVjlB-vPJXNyBjvcq7nk9rCUFQcAkjgNb7WHn3WloLhmAICTIJ71B7Y_w4gFcdktq4ZIsrKH07mGhNljen4HcxQYfggIApovBLvB6gyglkSsUsVyc0CVDsxqynooTAyi2EWrpFc5cOoebGimR6kP5R0BqzETZXeAeiYMvdKSdd_0p6O4-t_QmndPR9o6bJo9F8RsXq0g_FL07cXScm99-PcAwfwvjnFMPHvrwAkrpRighYg2KHZ5_myOUFQNF65JFZ3fwBVvCbUhLfrGkQ9SMjGn1jpxXqLUDR6LrlIyBxmpUk9H-WZMbvLjuXOEnrcu3nvHLNap0dvsQ51_wucDvJrh9cCtSQIPhCOh39UC2pszLiu2diHncIAmpVNWdJn4MG24SktdTkq2-VXOJPY7O8KMQh-ZljHcfDyM9pUg_F_JhIMDWBQ00m_lNyvHSTWlrSNdSdQCyCans5lE9wnVarjqjVuvRqZgTr7YbTpujDIkVDFFSX5uh03Oi36yZeKLIqX3M7MwzM2O8gSB-oF6f9noFS34ZInpzf7b0XnFjbq1fMCQnqpm1MHGkX1_5nCMJnQ9FpZVVr0Ob-GI3zsQXniDVXJ5fXZbNCqy&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=13,-34%,1.0,19900000.0
293,"Cân Điện Tử Thông Minh 8 điện cực, Cân Sức Khỏe Cao Cấp Chính Hãng Sailaza SA-2312, đo 30 dữ liệu sức khỏe",1289000,https://tka.tiki.vn/pixel/pixel?data=-OZpVnWml5EwsVe0it70IaO4B2Ot6t-rC9QShqIV_-VhfwrsNYJk2IZgQuTCml6z5YOPzgxvZFuPtsaAvCst-DQH5vMIndklnhtLsxtBKfK0_wNm3IDXwjpADoFE3NurKzc2WAuUa99ewdxeafVwZNMB6wOCkoJyUKbNxRS-IrqtKMNLP8rXAvZChon9T01ZR8xtBgLw7ucQZA87WOrnU4pGV4dAyO-TKeWbdB-l5xCeKP4Z-AiMpbe0qKGuVmJoH3qNv9IAm1PDZ9w-1Yia6mIfUuP3vDjW-TJJWOwNEE7U_GHMNPksBvkX3d0XdmgIMxmu-50H6wqIwSf5-klaCypuj7XFG74E2Hnihd1000ceLhKwLypZt06UdhMrKkP-5pR1V8zRtM1WXClFnoLmtknmpwrH9XpJp6Pi_9McFHI1j9FAIZSQTaZsk1EoEhOUO1rIrN-UzLNffEkz1fK2HYX77RZsJHZw9QanImQy7_P5rMD29vqENnqnJEojEW5HOEm9FmThfG2AlsG8A5OA6QVs127i0g7xKKsdOlTopKvox9xw5FEE5g85N5rRZousa7ILGuDN3TiUvoaboEMoxjPpunxmgSTsdp20UO3HhItIrn9R6NZblmHAFkQxCAbQAIey53c0MwJOs_Pv41yONiPGiNNarNVOURCZAA9pXD5HWl76OAs4iZCNH1y75OIMvlpSMJtowW2bQtrx3JyJXm7fn3o9iOM1UAeDXAUqIH-Diwq9Khmjb0IfjLEYnlhI-sw_Ef8yoLK4V-B9z4APwT0wSAXE6GUi4wers2Vp4jWJFw-N9TkXfRBeeDmpIcUr2dqEXW6uUDM7XNdV9NgoJYNebWRuXt2dBRSM5R-EO_eJPcYkFidzJUAwbrKIi59--OPweHY7BliAarZwPoA9YUN_CxcIODalnG4IdAOWbJw_aTQCAeYGJOUICUNc5-jXtYulCowvjQs8YVp3HSF20jz-F_kXM0zwNPnK3IBSwa4rTfe9pyszbNXiR70HxjWbYLgdaM60ax6w4-2Y_Bt0vVTyOu4VjZsLjqkNg5Csz-TzLAyjrREbPUUEXd2e9W6MZ_MTb7hrUCoCd8JPU6qxCIQ92vUvMBn27pqQkZEsDHjeNoVUGg&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=14,-37%,1.0,1289000.0
294,"Máy đo đường huyết Yamada - Giọng nói tiếng Việt thông minh, thử tiểu đường, đo chỉ số hồng cầu HCT, tặng 10 que thử",416000,https://tka.tiki.vn/pixel/pixel?data=LISoFDMEnyULBDyreSgg1mdQ9lEGz863MqTH3NOa7HOMe9YdTj6amXeyMWpKkIhB9-wN5QxgsyFe8zgikRXVkbtrV1GH9JVg8iQL4nEdEIm_7lzO3WCyEWn3E7YejfmIhpUs1E-a1VAt3dWE1mRu6hRkqoRru_TE-QMmensJoiwhDBm43iHDrJvFW2Wg9Ws2nIbZXglt6Klyexm47JLkuwrJqssv7r-d-5ziGrBXVrzGfEsVuFn1JzOM7zL48vPdngKjPdDmM9eg2DqHuEZuCcRZdU1mqAuuOHUuJFHhUhn2lxmBrUXwWb8AaYov9VuvtnWcvxaqNiFKsbP7IYui25JQO0QaU2s-o3zILQ4y1tiVU8BSmObEMTeeWiBoZP3j0NLjb2zPWeH6sopm2t1_OWaX_DI4Pm5Ope7O2jacYBdc-ZzsFheSowUlDACP8wkrCeVoy1FwFrqG8TFlYr-xqHiRu831fuSbjUp6Ltl3A11jptaDVetjR3dslaGT15I1UUSd1_mir-L2rYSv3EF1CMIxV1Fgw7eMxMG-Shi2LCsnmGpwDKgQBSEI34_SdgF8g__eGGgzJnzmc8TIhJW85o3oacoq-JmiqxY2ORT4LlHEgSmB0vCy22uzKfRJhBL6ROAd0PXehnRSbKRcP65K1cbMJSwx9QCk7WJJHb_1xAcvo8K3MenH--FJXO63lA-DgfnqMye9na6bB90nOzld7dxVclFMRR3YsOIW8b7LNMvG_pmB_HmeX4garx38Ij8-Q6RnJd6K7fMc3gzf1GLppNjBsJEuHY6bdT0gdWqTnLj2kXCuNYMs3FwxtJlFE6tsHz1KvDdh4oPOLABZrS0-_GMaep2EVJBMSuigG6GsgHIxhObLEHEOPRjRzhfZ37_7fJ8Gc9VgZIafKDbnJVwVyTIJhaf17XqtEu4bjy6ph8PtiHA6-uNnGHr5-jW8_K_0pOU-LneZ2EcV_aAtA9niMz7h3lLruFayyncTteBaVd7KQGascPiEcgSiioJL1UwtfMoUxF0IUTOGpnS2Q78Dx2VrowZVH7ocp6vc0Ulsmyb4cle0_kG6lWMXPZQ2PUjq3qgUvXJLF_fXCpMLI71fvT-KDOtSDGgAlHWKvd4tSwT-woVvmUi485mEzxFABgNn&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=15,-44%,227.0,94432000.0
295,"[CHÍNH HÃNG] Một thùng 300 CÁI khẩu trang 4 lớp KF94 kháng khuẩn, chống bụi mịn, công nghệ 4D Hàn Quốc",210000,https://tiki.vn/chinh-hang-mot-thung-300-cai-khau-trang-4-lop-kf94-khang-khuan-chong-bui-min-cong-nghe-4d-han-quoc-p158399593.html?spid=158399594,-25%,5000.0,1050000000.0
296,Cân điện tử bluetooth phân tích chỉ số cơ thể Kachi MK223 - Màu đen - Hàng chính hãng,250000,https://tiki.vn/can-dien-tu-bluetooth-phan-tich-chi-so-co-the-kachi-mk223-mau-den-hang-chinh-hang-p63511644.html?spid=270457816,-24%,86.0,21500000.0
297,"Gối Massage Đa Năng KingTech KP-315 - Máy Mát xa Toàn Thân Nhiệt Hồng Ngoại - Chuyên Sâu Cho Cổ, Vai Gáy, Lưng Dưới, Đùi, Chân - Sử Dụng Tại Nhà, Văn Phòng, Trên Ô Tô - Quà Tặng Cho Bạn Bè, Người Thân",706000,https://tiki.vn/goi-massage-da-nang-kingtech-kp-315-may-mat-xa-toan-than-nhiet-hong-ngoai-chuyen-sau-cho-co-vai-gay-lung-duoi-dui-chan-su-dung-tai-nha-van-phong-tren-o-to-qua-tang-cho-ban-be-nguoi-than-p72644676.html?spid=72644678,-31%,3600.0,2541600000.0
298,Khẩu trang 4 lớp In Hoa Văn - Người Lớn,7500,https://tiki.vn/khau-trang-4-lop-in-hoa-van-nguoi-lon-p271730888.html?spid=271730920,-20%,254.0,1905000.0
299,[300 Cái Khẩu Trang KF94] Thùng Khẩu Trang Y Tế Kháng Khuẩn KF94 An Tâm- 4 Lớp,189000,https://tiki.vn/300-cai-khau-trang-kf94-thung-khau-trang-y-te-khang-khuan-kf94-an-tam-4-lop-p273201159.html?spid=273203354,-27%,96.0,18144000.0
300,MÁY MASSAGE CẦM TAY KINGSPORT KS884,1100000,https://tka.tiki.vn/pixel/pixel?data=ajgQOs8G47WXy8dSVqKU85lwnOpJ_xoD1LtOOrNFJjJitAWZdqEQbI3LZamkrObAHebte1YBhGX3iVSfNRI7jTfis7NBd8-Q3VeaQr3vDizxo1nexAWzJ6VAupNDCRu78A0qSE_Wg-H0d6rJ3ThLC-kFVbHt8S-nCpZHRwMObRVpn-Hj7eh7h8Ei-MPe5YSh9caoeNV--i-FeSr90XCy8Nf20cQeIZshYodYBYvhWVk5n-zdu1WvDpzaZaDO1yIpSQQ4gqO3A9NBOU_PGun6LnWRfxMTolkjYmWsN1dgoGwnFLGP0Bf2PTohJRCCkdPGyr5zzW-QgnbYobQ4cXTTsey83XxY-OOoYqNIjDdjkntapaP36NcqhVqPpJMdJwsn-iw_uS_FjQOIrexrWoOF2ETdeo5X-e87xbEE-yA3nPxA5ut1nsS6h-PfwDuAeq-Itm9X76_qEzwxCFx9435MKBn_gbIFgJK_lHaCo09T7HcJnuBmof6PAfuXJcjQtd41rzqcdHev7UaiQ-ZA40Wc4C3VyzhhUIj7zguUYRAprvhVaANpSkiNmV2F7r5SQASWlsi-g6tiPNSkbgiFx1pmgH4sYSah5X4ceNjf-WrwWOJ-ws1D6_n_pyAqZ_28Hj0KCFKNUPM62nib7E1OO4z4VIjEZ8oheMDmGptbL1MVTCRwCT1oBRT5oqi-attawC4HURWpdi6i855liAOAiCIILFzcPKN726D7f1KFvmW7zXvdtHkjAO9Ps-zHxowI-mFVIdPgWk1t7QbV11oj6dzDsf6c6xtTzFkFl-c9Lf9vH9UJX35Y7aGgohb4FiUSEX5ItadXvPZDqqhlRJo-zZKa81X1wSQRxNRgh5dk9973NcgLySHS71Wnqfr4LG1tBENRCacsegjFNTW_szRQWyxvW0Z2FePp4diuKhWpy4ojKOI42Eiz0WpgRuWAAczY42FlNCzL20CmYpUUK1GV4N_mR2kRgxq4aU8Z1zxQDrdNba62R9FbO0G2&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=21,-29%,3.0,3300000.0
301,"Ghế massage toàn thân KingSport G92 chế độ không trọng lực, nhiệt hông ngoại vùng lưng và chân",24045000,https://tka.tiki.vn/pixel/pixel?data=ZSdVwabV7ZIkYsK23tOEFgGInqmiT3qasDYLgGGAfbwpZt6YTIzNb4Zmq3qlDtUFtJ62NYuL-q1efbLaAfP4rZkIkAkU94hP0pvZD4-OFWbjhAOuZhSArxoQzCfxdBZhhT3IyVo0kogdtR73HqYTE4r3J20DNOLAg_4w8kwDL8h3Ne-ZzLGq9GLqwcYacbah2mA2G6fF7U4ArN9pVqze_Qg4Wm9GqoPGBmOARfbF0_bmQPrfKsCatVcXu_wuJ-9V2yOFvPOi6gpG6jGgVDVnHUdbLKqrTLt55qZmVNgHOSfSYv7EaI9rLcLfcsMzC-GXFMNwUO-O6HxFZkdakQ2rJjfoX43i_TIprsiQD8otFqAaKtFFxZCQ-G54NHxxdS0KUnrwhj5AZPyESpSB3TZ1Etz0aI_jD-pOH9cALa3b7RyGUWtierc9V3vIj0en0PViiYakPk_xcxaCgCfYAvTGmoQRiQoxUwRZybRKVL2KFvnVXFSBUHmG_SXwf8bd4Pji_etbJbxUT8wiTKUZErKVv1_vP01w1sZ53k6fMSPnGVfVBAKKICROKKpKsULEdjy8CCHgKPaJ4zj22NJe9fmDa-log_N28y9SYT2ySahSE_HLdPAeQ75ISfpHi3EbKrBbG7eiTJpgZJaU5HoeTKKhig4VHliw-g8dPZWIwVZGaPygFsgz7EkEGjHPovz6Q4h63KS4UCQ7KvRJVZF__tXqcW7GHvpGrr9yNl457qMH8_o4PxyRFJQQaaPr4ktO9Rz32z1Nw34VqOPxd1xmTS3D0Y-NQwEII5aElc4XFB4HwnBD1EMsQR6nJ3d_yKSaopVrq1bQWWv3nEQFKaJWcsvE1ouDKGTt84h3CI0q2iM1n0_gHZ-X3GZbItPs-fsNs957mzV8oiThPjj30DGHkmVbS0vbnke7acWuhl9on-QKGvOWXB0awv2-JxdTDWTNb5jkoCnw2tMJEGyEzUqebU2WLBAw3ypdr9-HPwVvedCuySdASeaL2QUabgKfkvfJHBzEx4DaNOCkaIfovm_v2cj6aJDERSn9IXDSwFjSgECqmpCS_p0rL1jro6611Bet5Vz41bC4&reqid=1hTfgOfy9GqFsx8w&type=CLICK&pos=22,-33%,,
