title,price,link_item,index_,Discount,countReviews,Brand,Store
"cụm phone farm - samsung j3 - j5 - j7 ( pro, prime )",450.000 ₫,https://www.lazada.vn/products/cum-phone-farm-samsung-j3-j5-j7-pro-prime-i2238813186.html,11,,Bình Dương,,
"Điện thoại Cảm ứng Cao Cấp Giá rẻ Oppo Reno4 - điện thoại Oppo Reno 4 2sim ram 8G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",548.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-cao-cap-gia-re-oppo-reno4-dien-thoai-oppo-reno-4-2sim-ram-8g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2316389213.html,12,45% Off,"45 Đã bán
(44)
Hồ Chí Minh",,
mới I15 Pro Max 16GB RAM + 1TB bộ nhớ ROM 7.3 inch Android 2SIM 8000 mAh Ứng dụng ra mắt nhanh chóng Hỗ trợ video,1.073.468 ₫,https://www.lazada.vn/products/moi-i15-pro-max-16gb-ram-1tb-bo-nho-rom-73-inch-android-2sim-8000-mah-ung-dung-ra-mat-nhanh-chong-ho-tro-video-i2508217761.html,13,50% Off,"12 Đã bán
(10)
Hà Nội",,
"Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng - Thiết kế sang trọng, màn hình sắc nét, dung lượng 6000mAh",6.419.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-m34-5g-8gb128gb-hang-chinh-hang-thiet-ke-sang-trong-man-hinh-sac-net-dung-luong-6000mah-i2421551366.html,14,20% Off,"(0)
Bến Tre",,
"[ Rẻ Vô Địch ] điện thoại Vivo Y81 2sim ram 6/128G máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",449.000 ₫,https://www.lazada.vn/products/re-vo-dich-dien-thoai-vivo-y81-2sim-ram-6128g-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2409081464.html,15,44% Off,"94 Đã bán
(65)
Hồ Chí Minh",,
"[ Rẻ Hủy Diệt ] điện thoại Oppo A73 5G Chính Hãng 2sim ram 8G rom 256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt - Bảo hành 12 Tháng",549.000 ₫,https://www.lazada.vn/products/re-huy-diet-dien-thoai-oppo-a73-5g-chinh-hang-2sim-ram-8g-rom-256g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-bao-hanh-12-thang-i2024594596.html,16,44% Off,"118 Đã bán
(92)
Hồ Chí Minh",,
"điện thoại Samsung Galaxy A13 máy 2sim ram 6G/128G Chính Hãng, Màn hình: PLS TFT LCD6.6""Full HD+ - Bảo hành 12 tháng",1.149.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a13-may-2sim-ram-6g128g-chinh-hang-man-hinh-pls-tft-lcd66full-hd-bao-hanh-12-thang-i2197280691.html,17,45% Off,"74 Đã bán
(53)
Hồ Chí Minh",,
"điện thoại Oppo K9x 5G Chính Hãng 2sim ram 12G/512G, Camera siêu đẹp, Cấu hình khủng cày game nặng siêu chất - TT 01",1.199.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-k9x-5g-chinh-hang-2sim-ram-12g512g-camera-sieu-dep-cau-hinh-khung-cay-game-nang-sieu-chat-tt-01-i2490377510.html,18,40% Off,"129 Đã bán
(32)
Hồ Chí Minh",,
"Điện thoại POCO M3 (4GB/128GB) - Hàng chính hãng bảo hành 12 tháng,Full Box",10.000.000 ₫,https://www.lazada.vn/products/dien-thoai-poco-m3-4gb128gb-hang-chinh-hang-bao-hanh-12-thangfull-box-i2432461753.html,19,,Hà Nội,,
"Điện thoại Gree G0215D - Màn hình 6 Inch 2K, Ram 4gb Bộ Nhớ 64GB, Pin 4000 Mah, 2 Sim, Tiếng Việt",640.000 ₫,https://www.lazada.vn/products/dien-thoai-gree-g0215d-man-hinh-6-inch-2k-ram-4gb-bo-nho-64gb-pin-4000-mah-2-sim-tieng-viet-i1646217086.html,20,,"172 Đã bán
(67)
Hà Nội",,
"điện thoại Oppo A74 5G Chính Hãng 2sim ram 8G/256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",1.549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a74-5g-chinh-hang-2sim-ram-8g256g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024596699.html,21,43% Off,"116 Đã bán
(97)
Hồ Chí Minh",,
Samsung Galaxy A34 5G 128GB,7.490.000 ₫,https://www.lazada.vn/products/samsung-galaxy-a34-5g-128gb-i2226388176.html,22,12% Off,"663 Đã bán
(46)
Hồ Chí Minh",,
"điện thoại Oppo A83 2sim ram 6G/128G máy Chính Hãng, cấu hình CPU siêu Cao Cấp, đánh mọi Game PUBG/Liên Quân/Free Fire siêu mượt - TTN 01",449.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a83-2sim-ram-6g128g-may-chinh-hang-cau-hinh-cpu-sieu-cao-cap-danh-moi-game-pubglien-quanfree-fire-sieu-muot-ttn-01-i2159232022.html,23,43% Off,"423 Đã bán
(143)
Hồ Chí Minh",,
Điện thoại 6G 6 Thường Quốc Tế Cũ - Bộ nhớ 16G-32G-64G,549.000 ₫,https://www.lazada.vn/products/dien-thoai-6g-6-thuong-quoc-te-cu-bo-nho-16g-32g-64g-i2428935047.html,24,15% Off,"(1)
Hà Nội",,
"điện thoại Vivo Y21 2sim ram 8G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 01",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y21-2sim-ram-8g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-01-i2507487157.html,25,46% Off,"204 Đã bán
(49)
Hồ Chí Minh",,
"điện thoại giá rẻ dành cho trẻ em học sinh Samsung Galaxy A30 2sim ram 4G/64G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng - TTN 01",499.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-danh-cho-tre-em-hoc-sinh-samsung-galaxy-a30-2sim-ram-4g64g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-ttn-01-i2294706233.html,26,44% Off,"389 Đã bán
(122)
Hồ Chí Minh",,
"điện thoại giá siêu rẻ dành cho học sinh người già Oppo A5 2sim ram 8G/256G máy Chính Hãng, Camera sau: Chính 12 MP & Phụ 8 MP, 2 MP, 2 MP, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",1.099.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-danh-cho-hoc-sinh-nguoi-gia-oppo-a5-2sim-ram-8g256g-may-chinh-hang-camera-sau-chinh-12-mp-phu-8-mp-2-mp-2-mp-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2158961557.html,27,42% Off,"53 Đã bán
(51)
Hồ Chí Minh",,
"điện thoại Oppo A72 ram 8/256G 2sim Chính Hãng, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",999.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a72-ram-8256g-2sim-chinh-hang-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024630501.html,28,44% Off,"76 Đã bán
(67)
Hồ Chí Minh",,
"Oppo R7 Plus - điện thoại Oppo R7 Plus 2sim ram 4G/64G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",449.000 ₫,https://www.lazada.vn/products/oppo-r7-plus-dien-thoai-oppo-r7-plus-2sim-ram-4g64g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2322907768.html,29,42% Off,"35 Đã bán
(29)
Hồ Chí Minh",,
"điện thoại Realme 6S Chính Hãng 2sim ram 8G bộ nhớ 128G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",1.299.000 ₫,https://www.lazada.vn/products/dien-thoai-realme-6s-chinh-hang-2sim-ram-8g-bo-nho-128g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2036724401.html,30,39% Off,"27 Đã bán
(18)
Hồ Chí Minh",,
"Điện thoại Oppo Reno5 Pro 5G màn hình công 3D siêu đẹp, RAM 8GB, bộ nhớ 128GB, pin 4350 mAh, sạc nhanh 65W - tặng ốp lưng, sạc",3.850.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno5-pro-5g-man-hinh-cong-3d-sieu-dep-ram-8gb-bo-nho-128gb-pin-4350-mah-sac-nhanh-65w-tang-op-lung-sac-i2501955182.html,31,14% Off,Hồ Chí Minh,,
"điện thoại Vivo Y51s 5G 2sim ram 8G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 01",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y51s-5g-2sim-ram-8g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-01-i2507291584.html,32,41% Off,"204 Đã bán
(49)
Hồ Chí Minh",,
"Realme C25Y - điện thoại Realme C25Y 2sim ram 4G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",999.000 ₫,https://www.lazada.vn/products/realme-c25y-dien-thoai-realme-c25y-2sim-ram-4g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2316668520.html,33,41% Off,"40 Đã bán
(39)
Hồ Chí Minh",,
"[ RẺ HƠN GIÁ RẺ] Vivo Y66 - điện thoại Vivo Y66 2sim ram 4G/64G máy Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất, Bảo hành 12 tháng",399.000 ₫,https://www.lazada.vn/products/re-hon-gia-re-vivo-y66-dien-thoai-vivo-y66-2sim-ram-4g64g-may-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-bao-hanh-12-thang-i2325721529.html,34,42% Off,"38 Đã bán
(27)
Hồ Chí Minh",,
"Google Pixel 3XL - điện thoại Google Pixel 3 XL ram 4G/64G 2sim máy Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất, Bảo hành 12 tháng",1.499.000 ₫,https://www.lazada.vn/products/google-pixel-3xl-dien-thoai-google-pixel-3-xl-ram-4g64g-2sim-may-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-bao-hanh-12-thang-i2324998510.html,35,40% Off,"26 Đã bán
(21)
Hồ Chí Minh",,
"Google Pixel 4A - điện thoại Google Pixel 4A 2sim(1nano & 1esim) ram 6G/128G máy Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất, Bảo hành 12 tháng",1.499.000 ₫,https://www.lazada.vn/products/google-pixel-4a-dien-thoai-google-pixel-4a-2sim1nano-1esim-ram-6g128g-may-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-bao-hanh-12-thang-i2323598393.html,36,39% Off,"19 Đã bán
(19)
Hồ Chí Minh",,
"điện thoại Vivo Y95 2sim ram 6G/128G máy Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng - TTN 01",648.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y95-2sim-ram-6g128g-may-chinh-hang-cam-ung-muot-camera-sieu-dep-may-nghe-goi-tot-full-zalo-facebook-youtube-cay-game-muot-bao-hanh-12-thang-ttn-01-i2337492567.html,37,34% Off,"448 Đã bán
(128)
Hồ Chí Minh",,
"[ GIÁ RẺ VÔ ĐỊCH ] điện thoại giá siêu rẻ dành cho học sinh, người già Samsung Galaxy J2 Prime 2sim máy Chính Hãng, nghe gọi tốt, Camera nét, cảm ứng mượt",350.000 ₫,https://www.lazada.vn/products/gia-re-vo-dich-dien-thoai-gia-sieu-re-danh-cho-hoc-sinh-nguoi-gia-samsung-galaxy-j2-prime-2sim-may-chinh-hang-nghe-goi-tot-camera-net-cam-ung-muot-i2392372731.html,38,,"15 Đã bán
(6)
Thái Bình",,
"điện thoại giá rẻ cho học sinh trẻ em Oppo A17K - điện thoại Oppo A17k 2sim ram 6G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",999.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-cho-hoc-sinh-tre-em-oppo-a17k-dien-thoai-oppo-a17k-2sim-ram-6g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2320450464.html,39,44% Off,"50 Đã bán
(47)
Hồ Chí Minh",,
"điện thoại Samsung Galaxy J6 2018 máy 2sim ram 3G/32G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng - TTN 01",499.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-j6-2018-may-2sim-ram-3g32g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-ttn-01-i2296520560.html,40,37% Off,"398 Đã bán
(122)
Hồ Chí Minh",,
