title,price,link_item,index_,Discount,countReviews,Brand,Store
"điện thoại Xiaomi MiMax 3 - Xiaomi Mi Max 3 Chính Hãng 2sim ram 4G bộ nhớ 64G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",1.299.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-mimax-3-xiaomi-mi-max-3-chinh-hang-2sim-ram-4g-bo-nho-64g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2033044000.html,11,38% Off,"45 Đã bán
(23)
Hồ Chí Minh",,
Điện thoại Samsung Galaxy A54 5G 8GB/256GB | 8GB/128GB - Chính Hãng - BH 12 tháng,7.490.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a54-5g-8gb256gb-8gb128gb-chinh-hang-bh-12-thang-i2200092778.html,12,29% Off,Đà Nẵng,,
"[ RẺ NHƯ CHO ] điện thoại Samsung Galaxy Note 9 ram 6G/64G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.099.000 ₫,https://www.lazada.vn/products/re-nhu-cho-dien-thoai-samsung-galaxy-note-9-ram-6g64g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2296825185.html,13,39% Off,"52 Đã bán
(47)
Hồ Chí Minh",,
điện thoại dành cho học sinh Samsung Galaxy Grand Prime G530 máy 2sim Chính Hãng - Bảo hành 12 tháng,399.000 ₫,https://www.lazada.vn/products/dien-thoai-danh-cho-hoc-sinh-samsung-galaxy-grand-prime-g530-may-2sim-chinh-hang-bao-hanh-12-thang-i2201128044.html,14,49% Off,"101 Đã bán
(99)
Hồ Chí Minh",,
"điện thoại Vivo V20 Pro 5G 2sim ram 8G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-v20-pro-5g-2sim-ram-8g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2505396315.html,15,45% Off,"95 Đã bán
(29)
Hồ Chí Minh",,
"điện thoại Samsung Galaxy A20 máy 2sim ram 3G/32G Chính Hãng, Màn hình: Super AMOLED, 6.4"", HD+ - Bảo hành 12 tháng",499.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a20-may-2sim-ram-3g32g-chinh-hang-man-hinh-super-amoled-64-hd-bao-hanh-12-thang-i2203214585.html,16,43% Off,"101 Đã bán
(95)
Hồ Chí Minh",,
"điện thoại Chính Hãng giá siêu rẻ Vsmart Bee máy 2sim bộ nhớ 16G, Máy Full chức năng cơ bản, FB Youtube Tiktok Zalo chất",499.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-gia-sieu-re-vsmart-bee-may-2sim-bo-nho-16g-may-full-chuc-nang-co-ban-fb-youtube-tiktok-zalo-chat-i2149005553.html,17,41% Off,"138 Đã bán
(81)
Hồ Chí Minh",,
"Điện thoại Cảm ứng Cao Cấp Giá rẻ Realme C25S - điện thoại Realme C25s 2sim ram 4G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.798.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-cao-cap-gia-re-realme-c25s-dien-thoai-realme-c25s-2sim-ram-4g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2316912996.html,18,45% Off,"37 Đã bán
(35)
Hồ Chí Minh",,
"điện thoại giá siêu rẻ Oppo A95 bản 5G 2sim ram 12G/512G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng - NNT 01",1.286.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-oppo-a95-ban-5g-2sim-ram-12g512g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-nnt-01-i2498099692.html,19,"42% Off
Low Price","147 Đã bán
(14)
Hồ Chí Minh",,
"điện thoại giá siêu rẻ OppoA83 - Opo A83 2sim ram 6G/128G máy Chính Hãng, Màn hình: IPS LCD, 5.7"", HD+, cấu hình CPU siêu Cao Cấp, đánh mọi Game PUBG/Liên Quân/Free Fire siêu mượt",449.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-oppoa83-opo-a83-2sim-ram-6g128g-may-chinh-hang-man-hinh-ips-lcd-57-hd-cau-hinh-cpu-sieu-cao-cap-danh-moi-game-pubglien-quanfree-fire-sieu-muot-i2159090864.html,20,42% Off,"46 Đã bán
(43)
Hồ Chí Minh",,
"[ RẺ HƠN CÁC LOẠI RẺ] điện thoại Cảm ứng siêu rẻ Vivo Y67 - điện thoại Vivo Y67 2sim ram 4G/64G máy Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất,",399.000 ₫,https://www.lazada.vn/products/re-hon-cac-loai-re-dien-thoai-cam-ung-sieu-re-vivo-y67-dien-thoai-vivo-y67-2sim-ram-4g64g-may-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-i2324845945.html,21,43% Off,"77 Đã bán
(46)
Hồ Chí Minh",,
S23 pro Pin 1000mah mới nhất của Sinh viên dự phòng mini cực rẻ 4+128GB có thể phát triển 2SIM,979.442 ₫,https://www.lazada.vn/products/s23-pro-pin-1000mah-moi-nhat-cua-sinh-vien-du-phong-mini-cuc-re-4128gb-co-the-phat-trien-2sim-i2488137549.html,22,50% Off,Hà Nội,,
điện thoại chính hãng VIVQ 14Pro Max Điện Thoại Di Động Bộ Nhớ Lớn 12+512 GB Pin 6800 mAh Máy ảnh HD 7.5 Inch Bền bỉ Hai Thẻ Sim Camera HD 24+48 MP Thời trang Thông minh điện thoại miễn phí vận chuyển,1.100.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-vivq-14pro-max-dien-thoai-di-dong-bo-nho-lon-12512-gb-pin-6800-mah-may-anh-hd-75-inch-ben-bi-hai-the-sim-camera-hd-2448-mp-thoi-trang-thong-minh-dien-thoai-mien-phi-van-chuyen-i2427802071.html,23,39% Off,"28 Đã bán
(10)
Hà Nội",,
Điện thoại Sharp Aquos R (SHV39) Màn 2K 120Hz - Snap 835 Ram 4G 64G,1.286.000 ₫,https://www.lazada.vn/products/dien-thoai-sharp-aquos-r-shv39-man-2k-120hz-snap-835-ram-4g-64g-i869860758.html,24,7% Off,"54 Đã bán
(25)
Nghệ An",,
"[ SALE PHÁ GIÁ SÀN ] Xiaomi Redmi 10 - điện thoại Xiaomi Redmi 10 ram 4G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.399.000 ₫,https://www.lazada.vn/products/sale-pha-gia-san-xiaomi-redmi-10-dien-thoai-xiaomi-redmi-10-ram-4g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2304766737.html,25,39% Off,"41 Đã bán
(35)
Hồ Chí Minh",,
"điện thoại Samsung Galaxy A42 5G ram 4G/128G máy Chính Hãng, cày Game nặng đỉnh - Bảo hành 12 tháng",1.549.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a42-5g-ram-4g128g-may-chinh-hang-cay-game-nang-dinh-bao-hanh-12-thang-i2197866525.html,26,45% Off,"102 Đã bán
(101)
Hồ Chí Minh",,
"Điện thoại giá rẻ dành cho trẻ em học sinh Xiaomi Redmi 2 16G máy Chính Hãng, nghe gọi to rõ, cảm ứng mượt Zalo Facebook Youtube chất",369.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-danh-cho-tre-em-hoc-sinh-xiaomi-redmi-2-16g-may-chinh-hang-nghe-goi-to-ro-cam-ung-muot-zalo-facebook-youtube-chat-i2304937338.html,27,37% Off,"44 Đã bán
(38)
Hồ Chí Minh",,
điện thoại Samsung Galaxy A10 máy 2sim ram 3G/32G Chính Hãng - Bảo hành 12 tháng,499.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a10-may-2sim-ram-3g32g-chinh-hang-bao-hanh-12-thang-i2202582875.html,28,44% Off,"108 Đã bán
(105)
Hồ Chí Minh",,
"điện thoại Vivo Y91C (2020) 2sim ram 6G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y91c-2020-2sim-ram-6g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2508275896.html,29,41% Off,"99 Đã bán
(26)
Hồ Chí Minh",,
"Oppo R15 - điện thoại Oppo R15 2sim ram 6G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",999.000 ₫,https://www.lazada.vn/products/oppo-r15-dien-thoai-oppo-r15-2sim-ram-6g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2321827129.html,30,44% Off,"19 Đã bán
(18)
Hồ Chí Minh",,
"Điện thoại Cảm ứng Cao Cấp Giá rẻ LG V40 ThinQ - điện thoại LG V40 Thinq ram 6/64G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.849.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-cao-cap-gia-re-lg-v40-thinq-dien-thoai-lg-v40-thinq-ram-664g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2313594980.html,31,42% Off,"43 Đã bán
(42)
Hồ Chí Minh",,
điện thoại sharp leitz phone 1 máy đẹp nguyên zin ram 12/256g 1 sim chipsnack 888 pin 5000,6.190.000 ₫,https://www.lazada.vn/products/dien-thoai-sharp-leitz-phone-1-may-dep-nguyen-zin-ram-12256g-1-sim-chipsnack-888-pin-5000-i2492259791.html,32,12% Off,"(1)
Hồ Chí Minh",,
SIÊU RẺ XIAOMI REDMI NOTE 10 5G RAM 8GB/128GB MỚI CHÍNH HÃNG CÔNG TY _ BẢO HÀNH DÀI HẠN_ YÊN TÂM MUA SẮM TẠI FPT MOBILE SHOP,2.499.000 ₫,https://www.lazada.vn/products/sieu-re-xiaomi-redmi-note-10-5g-ram-8gb128gb-moi-chinh-hang-cong-ty-_-bao-hanh-dai-han_-yen-tam-mua-sam-tai-fpt-mobile-shop-i2111441713.html,33,42% Off,"81 Đã bán
(27)
Hồ Chí Minh",,
"điện thoại Chính Hãng giá siêu rẻ Vsmart Active 1 máy 2sim ram 4/64G, Smartphone Cao cấp, Camera đẹp, Cấu hình mạnh, Chiến mọi Game nặng siêu mượt",549.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-gia-sieu-re-vsmart-active-1-may-2sim-ram-464g-smartphone-cao-cap-camera-dep-cau-hinh-manh-chien-moi-game-nang-sieu-muot-i2149688349.html,34,38% Off,"41 Đã bán
(39)
Hồ Chí Minh",,
"điện thoại Vsmart Star 3 2sim ram 3G/16G máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",549.000 ₫,https://www.lazada.vn/products/dien-thoai-vsmart-star-3-2sim-ram-3g16g-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2409770169.html,35,45% Off,"55 Đã bán
(51)
Hồ Chí Minh",,
"điện thoại Oppo F5 2sim ram 6G/128G máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",599.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-f5-2sim-ram-6g128g-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2398414966.html,36,39% Off,"295 Đã bán
(61)
Hồ Chí Minh",,
"điện thoại Vivo Y56 5G 2sim ram 8G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 01",1.149.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y56-5g-2sim-ram-8g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-01-i2504220978.html,37,45% Off,"159 Đã bán
(41)
Hồ Chí Minh",,
"điện thoại Vivo Y20s 2sim ram 8G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 01",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y20s-2sim-ram-8g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-01-i2507428186.html,38,40% Off,"235 Đã bán
(58)
Hồ Chí Minh",,
"điện thoại giá rẻ cho học sinh trẻ em Oppo A52 - điện thoại Oppo A52 2sim ram 8G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",999.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-cho-hoc-sinh-tre-em-oppo-a52-dien-thoai-oppo-a52-2sim-ram-8g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2321469595.html,39,44% Off,"41 Đã bán
(38)
Hồ Chí Minh",,
"điện thoại Samsung Galaxy A32 máy 2sim ram 6G/128G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng - TTN 01",1.199.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a32-may-2sim-ram-6g128g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-ttn-01-i2299222440.html,40,40% Off,"439 Đã bán
(131)
Hồ Chí Minh",,
