title,price,link_item,index_,Discount,countReviews,Brand,Store
"điện thoại Chính Hãng Samsung Galaxy A71 máy 2sim ram 8G/128G, Màn hình: Super AMOLED6.7""Full HD+, Camera sau: Chính 64 MP & Phụ 12 MP, 5 MP, 5 MP - Bảo hành 12 Tháng",1.148.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-samsung-galaxy-a71-may-2sim-ram-8g128g-man-hinh-super-amoled67full-hd-camera-sau-chinh-64-mp-phu-12-mp-5-mp-5-mp-bao-hanh-12-thang-i2197359814.html,28,48% Off,"105 Đã bán
(96)
Hồ Chí Minh",,
"Điện Thoại Sharp Aqous R SHV39 - Chip 835, Ram 4gb, Bộ Nhớ 64GB",1.090.000 ₫,https://www.lazada.vn/products/dien-thoai-sharp-aqous-r-shv39-chip-835-ram-4gb-bo-nho-64gb-i676662125.html,29,,"42 Đã bán
(11)
Hà Nội",,
"[ GIẢM GIÁ SẬP SÀN ] điện thoại Realme 6S Chính Hãng 2sim ram 8G bộ nhớ 256G, Màn hình: IPS LCD6.5""Full HD+, Camera sau: Chính 48 MP & Phụ 8 MP, 2 MP, 2 MP, Cấu hình Chip Cao mạnh mẽ MS 001",599.000 ₫,https://www.lazada.vn/products/giam-gia-sap-san-dien-thoai-realme-6s-chinh-hang-2sim-ram-8g-bo-nho-256g-man-hinh-ips-lcd65full-hd-camera-sau-chinh-48-mp-phu-8-mp-2-mp-2-mp-cau-hinh-chip-cao-manh-me-ms-001-i2502182239.html,30,46% Off,"55 Đã bán
(42)
Hồ Chí Minh",,
Điện thoại LG V50 Hàn,2.250.000 ₫,https://www.lazada.vn/products/dien-thoai-lg-v50-han-i2484435791.html,31,,Hà Nội,,
"điện thoại Nhật siêu rẻ Sharp 603SH Xx3 Mini ram 3G/16G máy nghe gọi to rõ, Full Zalo FB Youtube tiktok, Cảm ứng mượt, Bảo hành 12 tháng",649.000 ₫,https://www.lazada.vn/products/dien-thoai-nhat-sieu-re-sharp-603sh-xx3-mini-ram-3g16g-may-nghe-goi-to-ro-full-zalo-fb-youtube-tiktok-cam-ung-muot-bao-hanh-12-thang-i2409092532.html,32,38% Off,"76 Đã bán
(60)
Hồ Chí Minh",,
"điện thoại Cảm ứng siêu rẻ Samsung M30s - điện thoại Samsung Galaxy M30s 2sim ram 4G/64G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",897.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-sieu-re-samsung-m30s-dien-thoai-samsung-galaxy-m30s-2sim-ram-4g64g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2299623921.html,33,30% Off,"54 Đã bán
(50)
Hồ Chí Minh",,
"điện thoại Chính Hãng Oppo A53 máy 2sim ram 4G/64G, Smartphone Cao cấp, Camera đẹp, Cấu hình mạnh, Chiến mọi Game nặng siêu mượt",449.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-oppo-a53-may-2sim-ram-4g64g-smartphone-cao-cap-camera-dep-cau-hinh-manh-chien-moi-game-nang-sieu-muot-i2151223826.html,34,49% Off,"45 Đã bán
(42)
Hồ Chí Minh",,
Điện Thoại Samsung Galaxy Note 10 Plus New Nguyên Seal (Ram 12Gb/ Rom 256GB)- tại Bmobile,8.490.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-note-10-plus-new-nguyen-seal-ram-12gb-rom-256gb-tai-bmobile-i1554982790.html,35,31% Off,"13 Đã bán
(2)
Hà Nội",,
"Vsmart Star 4 - điện thoại Vsmart Star4 2sim ram 3G/32G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",549.000 ₫,https://www.lazada.vn/products/vsmart-star-4-dien-thoai-vsmart-star4-2sim-ram-3g32g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2323619195.html,36,44% Off,"19 Đã bán
(18)
Hồ Chí Minh",,
điện thoại Samsung Galaxy A80 ram 8G/128G Chính Hãng - Bảo hành 12 tháng,1.599.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a80-ram-8g128g-chinh-hang-bao-hanh-12-thang-i2197533982.html,37,44% Off,"52 Đã bán
(47)
Hồ Chí Minh",,
"[ Rẻ hơn Giá Rẻ ] điện thoại đời 5G - lphone 5 32G bản Quốc Tế Chính Hãng, Full chức năng Zalo Fb Tiktok Youtube chất, cảm ứng mượt",399.000 ₫,https://www.lazada.vn/products/re-hon-gia-re-dien-thoai-doi-5g-lphone-5-32g-ban-quoc-te-chinh-hang-full-chuc-nang-zalo-fb-tiktok-youtube-chat-cam-ung-muot-i2397464092.html,38,43% Off,"39 Đã bán
(33)
Hồ Chí Minh",,
"điện thoại Xiaomi Redmi 5 Plus 2sim ram 3G/32G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",399.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-5-plus-2sim-ram-3g32g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2520902413.html,39,41% Off,"123 Đã bán
(33)
Hồ Chí Minh",,
"Điện thoại Vivo Y83 ram 6G/128G 2sim máy Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất, Bảo hành 12 tháng",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y83-ram-6g128g-2sim-may-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-bao-hanh-12-thang-i2336937372.html,40,46% Off,"35 Đã bán
(33)
Hồ Chí Minh",,
