title,price,link_item,index_,Discount,countReviews,Brand,Store
Samsung Galaxy S23 Plus 5G 256GB,17.990.000 ₫,https://www.lazada.vn/products/samsung-galaxy-plus-5g-256gb-i2187971735.html,11,33% Off,"12 Đã bán
(2)
Hồ Chí Minh",,
"Điện Thoại giá rẻ lắp sim, cài game pubg,ff ,liên quân.các ứng dụng và được bảo hành 12 Tháng",950.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-lap-sim-cai-game-pubgff-lien-quancac-ung-dung-va-duoc-bao-hanh-12-thang-i2427433893.html,12,,Hồ Chí Minh,,
"Điện thoại Motorola G53y 4GB/128GB , Màn hình 120Hz , Chip Snapdragon 480 Plus , Camera 50MP , Có sẳn tiếng việt - Hàng nhập khẩu nhật - Mới nguyên seal",2.690.000 ₫,https://www.lazada.vn/products/dien-thoai-motorola-g53y-4gb128gb-man-hinh-120hz-chip-snapdragon-480-plus-camera-50mp-co-san-tieng-viet-hang-nhap-khau-nhat-moi-nguyen-seal-i2498737037.html,13,33% Off,"38 Đã bán
(17)
Nghệ An",,
Điện Thoại Infinix Hot 30i NFC 8GB/128GB - Hàng Chính Hãng,3.290.000 ₫,https://www.lazada.vn/products/dien-thoai-infinix-hot-30i-nfc-8gb128gb-hang-chinh-hang-i2397764185.html,14,11% Off,"54 Đã bán
(17)
Hồ Chí Minh",,
[SALE NĂM MỚI CHỈ 05 - 07.01] Điện thoại Samsung Galaxy A05 4GB/128GB,2.790.000 ₫,https://www.lazada.vn/products/sale-nam-moi-chi-05-0701-dien-thoai-samsung-galaxy-a05-4gb128gb-i2417781047.html,15,10% Off,"1,474 Đã bán
(459)
Hồ Chí Minh",,
[SALE NĂM MỚI CHỈ 05 - 07.01] Điện thoại Samsung Galaxy M34 5G 8GB/128GB,6.090.000 ₫,https://www.lazada.vn/products/sale-nam-moi-chi-05-0701-dien-thoai-samsung-galaxy-m34-5g-8gb128gb-i2417664963.html,16,24% Off,"69 Đã bán
(16)
Hồ Chí Minh",,
điện thoại i/ phone 4S quốc tế tặng dây sạc tải sẵn app.,339.000 ₫,https://www.lazada.vn/products/dien-thoai-i-phone-4s-quoc-te-tang-day-sac-tai-san-app-i2499169119.html,17,31% Off,Hà Nội,,
Điện thoại di động Samsung Galaxy S20 FE 256GB - Chính hãng,7.270.000 ₫,https://www.lazada.vn/products/dien-thoai-di-dong-samsung-galaxy-fe-256gb-chinh-hang-i2306767102.html,18,48% Off,"270 Đã bán
(56)
Hồ Chí Minh",,
Điện thoại Xiaomi POCO X5 5G 6+128GB | 8+256GB,7.490.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-poco-x5-5g-6128gb-8256gb-i2172924656.html,19,,"138 Đã bán
(43)
Hồ Chí Minh",,
Điện thoại Samsung Galaxy Z Flip4 5G 256GB và 128GB,11.995.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-z-flip4-5g-256gb-va-128gb-i2186361924.html,20,50% Off,"9 Đã bán
(1)
Hà Nội",,
"Điện thoại Xiaomi Redmi Note 10 JE 4GB/64GB, Chip Snap 480,Màn 90HZ,Chống Nước IP68, Sạc Nhanh 18W , Mới 100% - Hàng Nhập Khẩu - Bản quốc tế",2.599.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-10-je-4gb64gb-chip-snap-480man-90hzchong-nuoc-ip68-sac-nhanh-18w-moi-100-hang-nhap-khau-ban-quoc-te-i1911885355.html,21,28% Off,"1,368 Đã bán
(493)
Nghệ An",,
"Điện thoại Xiaomi Redmi Note 10T 5G (4GB/64GB) ,Màn 90HZ,Chống Nước IP68, Sạc Nhanh 18W , Mới Nguyên Seal - Hàng Nhập Khẩu - Bản quốc tế",2.623.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-10t-5g-4gb64gb-man-90hzchong-nuoc-ip68-sac-nhanh-18w-moi-nguyen-seal-hang-nhap-khau-ban-quoc-te-i2064097831.html,22,"34% Off
Low Price","265 Đã bán
(96)
Nghệ An",,
"điện thoại vsmart joy4 chính hãng, điện thoại giá rẻ kèm đầy đủ phụ kiện giá cực yêu thương BP07",1.909.700 ₫,https://www.lazada.vn/products/dien-thoai-vsmart-joy4-chinh-hang-dien-thoai-gia-re-kem-day-du-phu-kien-gia-cuc-yeu-thuong-bp07-i2491478767.html,23,,"12 Đã bán
Hà Nội",,
Điện Thoại i14 Pro max Điện Thoại Full HD 6.5Inch Điện Thoại Di Động Bộ Nhớ Lớn 6+64GB Hai Thẻ Sim Camera HD 13+24MP Pin 4800mAh điện thoại,979.100 ₫,https://www.lazada.vn/products/dien-thoai-i14-pro-max-dien-thoai-full-hd-65inch-dien-thoai-di-dong-bo-nho-lon-664gb-hai-the-sim-camera-hd-1324mp-pin-4800mah-dien-thoai-i2003578167.html,24,50% Off,"287 Đã bán
(149)
Hà Nội",,
Điện thoại Tecno POVA 5 (8GB+8GB/128GB) RAM mở rộng 16GB | Pin 6000 mAh | Màn 120Hz - Sạc nhanh 45W - Hàng Chính Hãng,3.890.000 ₫,https://www.lazada.vn/products/dien-thoai-tecno-pova-5-8gb8gb128gb-ram-mo-rong-16gb-pin-6000-mah-man-120hz-sac-nhanh-45w-hang-chinh-hang-i2408671426.html,25,13% Off,"16 Đã bán
(7)
Nghệ An",,
Điện Thoại Samsung Galaxy S23 Ultra | 256GB - 512GB - 1TB,22.450.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-256gb-512gb-1tb-i2186455947.html,26,30% Off,"12 Đã bán
Hà Nội",,
"Điện thoại ITEL A48 2GB/32GB , 6.1"" HD+ , Camera kép , Mới nguyên seal - Hàng Chính Hãng",1.329.000 ₫,https://www.lazada.vn/products/dien-thoai-itel-a48-2gb32gb-61-hd-camera-kep-moi-nguyen-seal-hang-chinh-hang-i1538526194.html,27,33% Off,"127 Đã bán
(14)
Nghệ An",,
"[ẢNH THẬT] Điện thoại Nokia 101 2 SIM, Nghẹ Nhạc",89.000 ₫,https://www.lazada.vn/products/anh-that-dien-thoai-nokia-101-2-sim-nghe-nhac-i510392302.html,28,,"20 Đã bán
(8)
Bình Dương",,
Điện thoại Samsung Galaxy S23 FE (2023) - 128GB | 8GB ; 256GB | 8GB,11.840.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-fe-2023-128gb-8gb-256gb-8gb-i2436521527.html,29,21% Off,Hà Nội,,
"Điện Thoại Xiaomi Redmi Note 12 (4GB/128GB) Chính Hãng - Chip Snapdragon 685, Màn hình 120Hz, Sạc nhanh 33W",4.060.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-12-4gb128gb-chinh-hang-chip-snapdragon-685-man-hinh-120hz-sac-nhanh-33w-i1960785792.html,30,19% Off,"42 Đã bán
(13)
Hồ Chí Minh",,
Điện thoại Samsung Galaxy A04 (3G+32G) SM-A045F Xanh,2.030.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a04-3g32g-sm-a045f-xanh-i2099354118.html,31,42% Off,"(2)
Hà Nội",,
Samsung Galaxy S22 Bora Purple 5G,11.990.000 ₫,https://www.lazada.vn/products/samsung-galaxy-bora-purple-5g-i2187955716.html,32,45% Off,"147 Đã bán
(12)
Hồ Chí Minh",,
SAMSUNG A30 3G/32G MÁY SIÊU MẠNH CÒN MỚI ĐEP KHÔNG TRẦY XƯỚC,999.000 ₫,https://www.lazada.vn/products/samsung-a30-3g32g-may-sieu-manh-con-moi-dep-khong-tray-xuoc-i2142336136.html,33,,"171 Đã bán
(74)
Bạc Liêu",,
"Điện thoại itel A48 2GB/32GB , 6.1"" HD+ , Mới nguyên seal - Hàng Chính Hãng",1.299.000 ₫,https://www.lazada.vn/products/dien-thoai-itel-a48-2gb32gb-61-hd-moi-nguyen-seal-hang-chinh-hang-i1538471759.html,34,35% Off,"126 Đã bán
(22)
Nghệ An",,
[SALE NĂM MỚI CHỈ 05 - 07.01] Điện thoại Samsung Galaxy A34 5g (8GB/128GB),5.649.000 ₫,https://www.lazada.vn/products/sale-nam-moi-chi-05-0701-dien-thoai-samsung-galaxy-a34-5g-8gb128gb-i2207531340.html,35,33% Off,"636 Đã bán
(195)
Hồ Chí Minh",,
SAMSUNG A51 6G/128G MK VẼ KO CÀI VÂN TAY SIÊU RẺ -SIÊU ĐẸP - SIÊU MƯỢT - SIÊU BỀN.,1.800.000 ₫,https://www.lazada.vn/products/samsung-a51-6g128g-mk-ve-ko-cai-van-tay-sieu-re-sieu-dep-sieu-muot-sieu-ben-i2182261037.html,36,,"21 Đã bán
(6)
Bạc Liêu",,
[CHÍNH HÃNG] Điện thoại giá rẻ Nokia 1616 siêu bền loa to,74.000 ₫,https://www.lazada.vn/products/chinh-hang-dien-thoai-gia-re-nokia-1616-sieu-ben-loa-to-i535350761.html,37,"1% Off
Low Price","395 Đã bán
(107)
Bình Dương",,
Điện Thoại Samsung Galaxy S23 | 256GB và 128GB,15.142.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-256gb-va-128gb-i2186549179.html,38,34% Off,"6 Đã bán
(2)
Hà Nội",,
Realme C55 6GB-128GB,4.190.000 ₫,https://www.lazada.vn/products/realme-c55-6gb-128gb-i2224390825.html,39,16% Off,"7 Đã bán
(2)
Hồ Chí Minh",,
SAMSUNG J8 3G/32G GIÁ MỀM -SIÊU ĐẸP CHƠI GAME LƯỚT MẠNG BAO MƯỢT.,850.000 ₫,https://www.lazada.vn/products/samsung-j8-3g32g-gia-mem-sieu-dep-choi-game-luot-mang-bao-muot-i2164156505.html,40,,"24 Đã bán
(9)
Bạc Liêu",,
