,title,price,link_item,index,discount,sales
10,Combo 3 Chai Tinh Dầu Sức Khỏe Leviter (10ml/chai),104.500₫,https://tiki.vn/combo-3-chai-tinh-dau-suc-khoe-leviter-10ml-chai-p4055071.html?spid=4161395,11,-17%,Đã bán 18
11,"Tinh Dầu Khuynh Diệp Nguyên Chất (10ml) UMIHOME - Dùng cho đèn xông hương, loại bỏ cảm cúm, xua đuổi và bôi vết côn trùng cắn",95.000₫,https://tiki.vn/tinh-dau-khuynh-diep-nguyen-chat-10ml-umihome-dung-cho-den-xong-huong-loai-bo-cam-cum-xua-duoi-va-boi-vet-con-trung-can-p58898376.html?spid=58898377,12,-53%,Đã bán 25
12,,,https://tiki.vn/tinh-dau-tram-organic-huu-co-100ml-moc-may-tinh-dau-thien-nhien-nguyen-chat-100-dung-xong-tam-ngua-cam-lanh-giam-con-trung-can-dot-cho-be-tre-so-sinh-va-tre-nho-an-toan-cho-lan-da-nhay-cam-cua-be-p54654293.html?spid=54654295,13,-50%,
13,Tinh dầu Khuynh Diệp (bạch đàn) 100ml nguyên chất từ thiên nhiên - Mộc Mây,175.000₫,https://tiki.vn/tinh-dau-khuynh-diep-bach-dan-100ml-nguyen-chat-tu-thien-nhien-moc-may-p115094560.html?spid=115094561,14,,Đã bán 26
14,"Tinh Dầu Ngọc Lan Tây Nguyên Chất 100ML TIDAMO (Ylang Ylang) - Tinh Dầu Cao Cấp Nhập Khẩu Từ Ấn Độ, Xông Hương Thơm Phòng, Thư Giãn, Nâng Cao Sức Khỏe - Kiểm Nghiệm Chất Lượng Tại Trung Tâm Quatest 3",218.000₫,https://tiki.vn/tinh-dau-ngoc-lan-tay-nguyen-chat-100ml-tidamo-ylang-ylang-tinh-dau-cao-cap-nhap-khau-tu-an-do-xong-huong-thom-phong-thu-gian-nang-cao-suc-khoe-kiem-nghiem-chat-luong-tai-trung-tam-quatest-3-p76369587.html?spid=76369588,15,,Đã bán 122
15,Tinh Dầu Hoa Hồng Biyokea (10ml),306.000₫,https://tiki.vn/tinh-dau-hoa-hong-biyokea-10ml-p1058846.html?spid=1059856,16,,Đã bán 6
16,Nhụy Hoa Nghệ Tây Saffron Baby,250.000₫,https://tiki.vn/nhuy-hoa-nghe-tay-saffron-baby-p7421191.html?spid=57045525,17,,Đã bán 210
17,,,https://tiki.vn/tinh-dau-sa-chanh-10ml-moc-may-tinh-dau-nguyen-chat-100-tu-thien-nhien-chat-luong-va-mui-huong-vuot-troi-p54425412.html?spid=54425413,18,,
18,"Tinh dầu Hồi (Hoa Hồi, Đại Hồi) 50ml nguyên chất từ thiên nhiên - KingOil",160.000₫,https://tiki.vn/tinh-dau-hoi-hoa-hoi-dai-hoi-50ml-nguyen-chat-tu-thien-nhien-kingoil-p121645454.html?spid=121645455,19,,Đã bán 1
19,"Combo Máy Khuếch Tán/ Máy Xông Tinh Dầu Cổ Cao Pro Có Điều Khiển Từ Xa + Tinh Dầu Nguyên Chất TIDAMO (Tự Chọn) - Xông Tinh Dầu Thơm Phòng Thư Giãn, Đuổi Muỗi và Bảo Vệ Sức Khỏe",228.650₫,https://tiki.vn/combo-may-khuech-tan-may-xong-tinh-dau-co-cao-pro-co-dieu-khien-tu-xa-tinh-dau-nguyen-chat-tidamo-tu-chon-xong-tinh-dau-thom-phong-thu-gian-duoi-muoi-va-bao-ve-suc-khoe-p102139467.html?spid=102139499,20,,Đã bán 161
20,"Tinh dầu Sả Java nguyên chất từ thiên nhiên, xông phòng, khử mùi, thơm phòng, đuổi muỗi - KingOil",35.000₫,https://tiki.vn/tinh-dau-sa-java-nguyen-chat-tu-thien-nhien-xong-phong-khu-mui-thom-phong-duoi-muoi-kingoil-p121263267.html?spid=121263269,21,,Đã bán 18
21,Tinh dầu Yankee Candle - Sage & Citrus (15ml),329.000₫,https://tiki.vn/tinh-dau-yankee-candle-sage-citrus-15ml-p114842364.html?spid=114842365,22,,Đã bán 5
22,"Combo Tinh Dầu Sả Chanh Kobi (50ml) + Tinh Dầu Bạc Hà Kobi (50ml) - Tinh Dầu Thiên Nhiên Nguyên Chất, Giúp Giảm Stress, Xua Đuổi Côn Trùng Và Khử Mùi Hiệu Quả, Thích Hợp Dùng Với Đèn Xông Và Máy Khuếch Tán",269.000₫,https://tiki.vn/combo-tinh-dau-sa-chanh-kobi-50ml-tinh-dau-bac-ha-kobi-50ml-nguyen-chat-p48544192.html?spid=48544193,23,,Đã bán 455
23,Dầu Hít Đen 2 Đầu Black Inhaler Peppermint Thái Lan,40.000₫,https://tiki.vn/dau-hit-den-2-dau-black-inhaler-p270409449.html?spid=270409450,24,,Đã bán 3
24,Tinh dầu vỏ Quế nguyên chất từ thiên nhiên - Mộc Mây,39.000₫,https://tiki.vn/tinh-dau-vo-que-nguyen-chat-tu-thien-nhien-moc-may-p114894118.html?spid=114894120,25,,Đã bán 36
25,,,https://tiki.vn/tinh-dau-tram-gio-befine-nguyen-chat-cho-be-co-kem-ban-cong-bo-my-pham-cho-me-an-tam-p109573869.html?spid=109573872,26,,
26,"Máy Khuếch Tán Tinh Dầu Vân Gỗ Cao Cấp Tích Hợp Remote Dành Cho Gia Đình - Máy PHUN SƯƠNG Công nghệ siêu âm, Công Suất Cao",223.000₫,https://tiki.vn/may-khuech-tan-tinh-dau-van-go-cao-cap-tich-hop-remote-danh-cho-gia-dinh-may-phun-suong-cong-nghe-sieu-am-cong-suat-cao-p51238432.html?spid=73954032,27,,Đã bán 4
27,Tinh Dầu Leviter Khuynh Diệp (100ml),312.000₫,https://tiki.vn/tinh-dau-leviter-khuynh-diep-100ml-p3234035.html?spid=3284429,28,,Đã bán 15
28,Combo máy khuếch tán/ máy xông tinh dầu bình hoa màu nâu FX2020 + tinh dầu sả chanh + tinh dầu bưởi chùm Lorganic (10ml x2) LGN0351,285.000₫,https://tiki.vn/combo-may-khuech-tan-tinh-dau-binh-hoa-mau-nau-fx2020-tinh-dau-sa-chanh-tinh-dau-buoi-chum-lorganic-10ml-x2-lgn0351-p42426747.html?spid=42426750,29,,Đã bán 202
29,Combo 2 Tinh dầu đuổi muỗi thay thế nội địa Nhật Bản,186.500₫,https://tiki.vn/combo-2-tinh-dau-duoi-muoi-thay-the-noi-dia-nhat-ban-p7973338.html?spid=7973339,30,,Đã bán 60
30,,,https://tiki.vn/may-xong-tinh-dau-hoa-tiet-van-go-may-phun-suong-p169047659.html?spid=169047663,31,,
31,Nến tealight không mùi không khói thời gian cháy 2 giờ (100 viên) - Vàng,84.500₫,https://tiki.vn/ne-n-tealight-khong-mu-i-khong-kho-i-tho-i-gian-cha-y-2-gio-100-vien-va-ng-p84890830.html?spid=106967304,32,,Đã bán 53
32,Mật Ong Rừng Tây Nguyên Xanh (500ml),225.000₫,https://tiki.vn/mat-ong-rung-tay-nguyen-xanh-500ml-p967198.html?spid=967378,33,,Đã bán 46
33,100ml Tinh dầu quế Viện nông nghiệp nhiệt đới,125.000₫,https://tiki.vn/100ml-tinh-dau-que-vien-nong-nghiep-nhiet-doi-p37153726.html?spid=37153727,34,,Đã bán 134
34,"Tinh Dầu Thiên Nhiên Oilmart Dung Tích Lớn 250ml - Tinh dầu xông phòng, đuổi muỗi, giúp thư giãn tinh thần",389.000₫,https://tiki.vn/tinh-dau-thien-nhien-oilmart-dung-tich-lon-250ml-tinh-dau-xong-phong-duoi-muoi-giup-thu-gian-tinh-than-p96404917.html?spid=96404921,35,,Đã bán 28
35,,,https://tiki.vn/dau-qua-bo-organic-avocado-oil-zozomoon-10ml-p43126854.html?spid=43126855,36,,
36,Combo máy khuếch tán/ máy xông tinh dầu Lorganic Giọt Nước Sọc FX2073 (Có remote) + tinh dầu sả chanh Lorganic 10ml/ Phun sương sóng siêu âm/ Thích hợp xông phòng 15-40m2,300.000₫,https://tiki.vn/combo-may-khuech-tan-may-xong-tinh-dau-lorganic-giot-nuoc-soc-fx2073-co-remote-tinh-dau-sa-chanh-lorganic-10ml-phun-suong-song-sieu-am-thich-hop-xong-phong-15-40m2-p104505275.html?spid=104505279,37,,Đã bán 98
37,"Đèn xông tinh dầu phun sương cao cấp Q8 - Máy khuếch tán mini phòng ngủ, xe ô tô",189.000₫,https://tiki.vn/den-xong-tinh-dau-phun-suong-cao-cap-q8-may-khuech-tan-mini-phong-ngu-xe-o-to-p185802035.html?spid=185802037,38,,Đã bán 1
38,Dầu Nụ Tầm Xuân nguyên chất - Rosehip Oil - Zozomoon (10ml),33.000₫,https://tiki.vn/dau-nu-tam-xuan-nguyen-chat-rosehip-oil-zozomoon-10ml-p43126121.html?spid=43126122,39,,Đã bán 115
39,Tinh dầu oải hương - Lavender 100ml | Bio Aroma,585.000₫,https://tiki.vn/tinh-dau-oai-huong-lavender-100ml-bio-aroma-p19770872.html?spid=19770873,40,,Đã bán 16
0,Máy Xông Tinh Dầu Dung Tích Lớn 500ml Tích Hợp Đèn Led 7 Màu Trang Trí Và Đèn Ngủ Phòng Cực Đẹp,199.000₫,https://tiki.vn/may-xong-tinh-dau-dung-tich-lon-500ml-tich-hop-den-led-7-mau-trang-tri-va-den-ngu-phong-cuc-dep-p150851513.html?spid=168303873,1,-50%,Đã bán 8
1,Tinh dầu gỗ Đàn Hương nguyên chất 100% từ thiên nhiên - KingOil,55.000₫,https://tiki.vn/tinh-dau-go-dan-huong-nguyen-chat-100-tu-thien-nhien-kingoil-p120442096.html?spid=120442098,2,,Đã bán 11
2,"Combo 3 Chai Tinh Dầu Caroline 10ml - Bạc Hà, Lavender, Bưởi",299.000₫,https://tiki.vn/combo-3-chai-tinh-dau-caroline-10ml-bac-ha-lavender-buoi-p27730702.html?spid=27730703,3,-50%,Đã bán 11
3,Dầu Jojoba nguyên chất - Jojoba Oil - Zozomoon (50ml),55.000₫,https://tiki.vn/dau-jojoba-nguyen-chat-jojoba-oil-zozomoon-50ml-p42968565.html?spid=42968566,4,-55%,Đã bán 224
4,,,https://tiki.vn/dau-hat-nho-nguyen-chat-grape-seed-oil-zozomoon-10ml-p43124950.html?spid=43124951,5,-50%,
5,Tinh Dầu Dừa Làm Đẹp Sense+ (50ml),98.000₫,https://tiki.vn/tinh-dau-dua-lam-dep-sense-50ml-p872545.html?spid=875275,6,-42%,Đã bán 120
6,Combo 3 chai Dầu Lăn Sâm Thảo Dược Bảo Linh 10ml,135.000₫,https://tiki.vn/combo-3-chai-dau-lan-sam-thao-duoc-bao-linh-10ml-p270298126.html?spid=270298127,7,-37%,Đã bán 1
7,Dầu Nụ Tầm Xuân nguyên chất - Rosehip Oil - Zozomoon (50ml),135.000₫,https://tiki.vn/dau-nu-tam-xuan-nguyen-chat-rosehip-oil-zozomoon-50ml-p42972806.html?spid=42972807,8,-18%,Đã bán 29
8,Tinh dầu thiên nhiên 10ml(Tự chọn mùi),45.000₫,https://tiki.vn/tinh-dau-thien-nhien-10ml-tu-chon-mui-p74207543.html?spid=74207551,9,-55%,Đã bán 90
9,,,https://tiki.vn/tinh-dau-khom-nguyen-chat-huu-co-moc-thuy-100ml-pineapple-essential-oil-khu-mui-xong-thom-phong-thu-gian-dat-chuan-chat-luong-kiem-dinh-p201359063.html?spid=201359065,10,,
10,"Tinh Dầu HOA HỒNG TIDAMO 10ML Cao Cấp Nhập Khẩu - Tinh Dầu Xông Phòng Hoa Hồng Tạo Hương Thơm Thư Giãn, Kích Thích Cảm Giác Lãng Mạn, Giải Tỏa Mệt Mõi",78.000₫,https://tiki.vn/tinh-dau-hoa-hong-tidamo-10ml-cao-cap-nhap-khau-tinh-dau-xong-phong-hoa-hong-tao-huong-thom-thu-gian-kich-thich-cam-giac-lang-man-giai-toa-met-moi-p80974245.html?spid=80974246,11,-56%,Đã bán 216
11,Tinh dầu thảo dược Răng miệng (hỗ trợ điều trị sâu răng hôi miệng) - Dạ Thảo Liên,130.000₫,https://tiki.vn/tinh-dau-thao-duoc-rang-mieng-ho-tro-dieu-tri-sau-rang-hoi-mieng-da-thao-lien-p75573640.html?spid=75573642,12,-10%,Đã bán 247
12,,,https://tiki.vn/may-khuech-tan-tinh-dau-hinh-bang-tuyet-500ml-co-dieu-khien-tu-xa-cong-nghe-sieu-am-p59242350.html?spid=59242351,13,,
13,Tinh dầu thơm phòng cao cấp gồm 3 chai tinh dầu nguyên chất Vemoda: tinh dầu Oải hương Ấn (10ml) + ttinh dầu Sả chanh Ấn (10ml) + tinh dầu Bạc hà Ấn (10ml),329.000₫,https://tiki.vn/combo-3-chai-tinh-dau-nguyen-chat-vemoda-tinh-dau-bac-ha-10ml-tinh-dau-oai-huong-10ml-tinh-dau-sa-chanh-10ml-p58952992.html?spid=58952993,14,-35%,Đã bán 125
14,"Tinh dầu Hương Thảo Nomad xông phòng, giúp dễ ngủ, đuổi muỗi, giải cảm, khử mùi - Rosemary",129.000₫,https://tiki.vn/tinh-dau-huong-thao-nomad-xong-phong-giup-de-ngu-duoi-muoi-giai-cam-khu-mui-rosemary-p213911165.html?spid=213911168,15,-49%,Đã bán 44
15,Combo Chai Dầu Dừa Siêu Tinh Khiết Neop (50ml) + Chai Dầu Dừa Siêu Tinh Khiết Neop (100ml),70.000₫,https://tiki.vn/combo-chai-dau-dua-sieu-tinh-khiet-neop-50ml-chai-dau-dua-sieu-tinh-khiet-neop-100ml-p720350.html?spid=721641,16,,Đã bán 20
16,"Máy khuếch tán tinh dầu mini 420ml: máy phun sương tạo ẩm nhỏ gọn dùng trong phòng ngủ đuổi muỗi và côn trùng,thơm phòng",90.000₫,https://tiki.vn/may-khuech-tan-tinh-dau-mini-420ml-may-phun-suong-tao-am-nho-gon-dung-trong-phong-ngu-duoi-muoi-va-con-trung-thom-phong-p171940744.html?spid=171940956,17,,Đã bán 2
17,,,https://tiki.vn/tinh-dau-treo-xe-o-to-sa-chanh-cao-cap-de-xe-hoi-thom-phong-p66528802.html?spid=66530988,18,,
18,Máy xông tinh dầu đuổi muỗi hàn quốc - TẶNG KÈM 2 TINH DẦU,39.000₫,https://tiki.vn/may-xong-tinh-dau-duoi-muoi-han-quoc-tang-kem-2-tinh-dau-p139143873.html?spid=139143886,19,,Đã bán 10
19,Máy Xông Tinh Dầu Bình Hoa Tulip Khuếch Tán Phun Sương Tinh Dầu Tỏa Hương Thơm Cho Phòng Ngủ Tặng Kèm Điều Khiển Từ Xa,100.000₫,https://tiki.vn/may-xong-tinh-dau-binh-hoa-tulip-khuech-tan-phun-suong-tinh-dau-toa-huong-thom-cho-phong-ngu-tang-kem-dieu-khien-tu-xa-p155804433.html?spid=155804514,20,,Đã bán 3
20,Tinh Dầu Sả Chanh NEOP 100ml Đuổi Muỗi - Lemongrass Essential Oil - 100% Natural,99.000₫,https://tiki.vn/tinh-dau-sa-chanh-neop-100ml-duoi-muoi-lemongrass-essential-oil-100-natural-p4620043.html?spid=4620045,21,,Đã bán 134
21,"Máy Khuếch Tán Tinh Dầu Ngọn Lửa Có Remote Điều Khiển - Máy Xông Tinh Dầu Phun Sương Đèn LED Cực Đẹp, Dung Tích Lớn",268.000₫,https://tiki.vn/may-khuech-tan-tinh-dau-ngon-lua-co-remote-dieu-khien-may-xong-tinh-dau-phun-suong-den-led-cuc-dep-dung-tich-lon-p253118498.html?spid=253118504,22,,Đã bán 9
22,"Máy Xông Tinh Dầu Cao Cấp + Tinh Dầu Sả Chanh Nguyên Chất Nhập Khẩu, Máy Khuếch Tán Tinh Dầu Có Remote Điều Khiển Từ Xa, Chuyên Dụng Cho Phòng Lớn Có Đèn LED Biến Đổi Màu Cực Đẹp",239.000₫,https://tiki.vn/may-xong-tinh-dau-cao-cap-tinh-dau-sa-chanh-nguyen-chat-nhap-khau-may-khuech-tan-tinh-dau-co-remote-dieu-khien-tu-xa-chuyen-dung-cho-phong-lon-co-den-led-bien-doi-mau-cuc-dep-p73606173.html?spid=192727109,23,,Đã bán 154
23,"Combo 2 Tinh Dầu Sả Chanh (Lemongrass) + Tinh Dầu Oải Hương (Lavender) Cao Cấp Nhập Khẩu - Tinh Dầu TIDAMO Nguyên Chất Xông Phòng Giúp Thư Giãn, Thơm Phòng và Nâng Cao Sức Khỏe (2 chai 10ML) - Thích Hợp Sử Dụng Với Máy Xông Tinh Dầu",78.000₫,https://tiki.vn/combo-2-tinh-dau-sa-chanh-lemongrass-tinh-dau-oai-huong-lavender-cao-cap-nhap-khau-tinh-dau-tidamo-nguyen-chat-xong-phong-giup-thu-gian-thom-phong-va-nang-cao-suc-khoe-2-chai-10ml-thich-hop-su-dung-voi-may-xong-tinh-dau-p76212747.html?spid=76212748,24,,Đã bán 375
24,Máy xông tinh dầu mẫu mới công nghệ hiện đại mã máy DK-BN NEW - Hình Bí ngô viền trắng - Hàng nhập khẩu - chế độ phun mạnh - khuếch tán tinh dầu trong không gian rộng,201.000₫,https://tiki.vn/may-xong-tinh-dau-mau-moi-cong-nghe-hien-dai-ma-may-dk-bn-new-hinh-bi-ngo-vien-trang-hang-nhap-khau-che-do-phun-manh-khuech-tan-tinh-dau-trong-khong-gian-rong-p92454199.html?spid=92454203,25,,Đã bán 550
25,,,https://tiki.vn/tinh-dau-thien-nhien-cho-giac-ngu-ngon-vemoda-sleep-easy-tinh-dau-xong-phong-giup-thu-gian-lam-thom-phong-p76656992.html?spid=76656994,26,,
26,Máy xông tinh dầu khuếch tán hương thơm PIN SẠC – Máy phun sương tạo ẩm - BH 3 tháng - Kaizo Mart,324.000₫,https://tiki.vn/may-xong-tinh-dau-khuech-tan-huong-thom-pin-sac-may-phun-suong-tao-am-bh-3-thang-kaizo-mart-p83471577.html?spid=83471580,27,,Đã bán 25
27,Phấn Trang Điểm Màu Hồng Phấn Nụ Hoàng Cung,135.000₫,https://tiki.vn/phan-trang-diem-mau-hong-phan-nu-hoang-cung-p4996081.html?spid=7730173,28,,Đã bán 57
28,"MÁY XÔNG TINH DẦU CHUYÊN DỤNG CÓ REMOTE ĐIỀU KHIỂN TỪ XA, VÂN GỖ, ĐÈN LED CAO CẤP. KHUẾCH TÁN TINH DẦU LAN TỎA HƯƠNG THƠM",188.000₫,https://tiki.vn/may-xong-tinh-dau-chuyen-dung-co-remote-dieu-khien-tu-xa-van-go-den-led-cao-cap-khuech-tan-tinh-dau-lan-toa-huong-thom-p72224969.html?spid=72224970,29,,Đã bán 88
29,"Dầu Gió Bạc Hà The Moshav Farm Chiết Xuất Hoàn Toàn Từ Thiên Nhiên, Hộp Hai Chai 7 ml",80.000₫,https://tiki.vn/dau-gio-bac-ha-the-moshav-farm-chiet-xuat-hoan-toan-tu-thien-nhien-hop-hai-chai-7-ml-p106353327.html?spid=106353328,30,,Đã bán 1.1k
30,,,https://tiki.vn/may-xong-tinh-dau-thuy-tinh-cao-cap-hoa-tiet-sang-trong-may-khuech-tan-tinh-dau-chuyen-dung-den-led-trang-tri-hoa-tiet-ngau-nhien-p71139908.html?spid=71139909,31,,
31,"Máy Xông Tinh Dầu Cao Cấp Mẫu Mới Nhất, Dung Tích Lớn, Có Remote Điều Khiển. Chuyên Dụng Khuếch Tán Tinh Dầu và Phun Sương Tạo Ẩm",238.000₫,https://tiki.vn/may-xong-tinh-dau-cao-cap-mau-moi-nhat-dung-tich-lon-co-remote-dieu-khien-chuyen-dung-khuech-tan-tinh-dau-va-phun-suong-tao-am-p200997697.html?spid=200997701,32,,Đã bán 45
32,Viên Uống Tạo Hương Thơm Tự Nhiên Cho Cơ Thể Rose Supplement Seedcoms Nhật Bản,187.200₫,https://tiki.vn/vien-uong-tao-huong-thom-tu-nhien-cho-co-the-rose-supplement-seedcoms-nhat-ban-p270103323.html?spid=270103324,33,,Đã bán 2
33,"Tinh Dầu Thiên Nhiên - Tinh Dầu Sả Java Nguyên Chất – Chai Lớn Tiết Kiệm (50ml): Đuổi muỗi, khử mùi, thư giãn...",250.000₫,https://tiki.vn/tinh-dau-thien-nhien-tinh-dau-sa-java-nguyen-chat-chai-lon-tiet-kiem-50ml-duoi-muoi-khu-mui-thu-gian-p271581606.html?spid=271581607,34,,Đã bán 1
34,"Tinh dầu Hoa Nhài (hoa Lài) nguyên chất từ thiên nhiên, xông phòng, khử mùi, thơm phòng, đuổi muỗi - KingOil",37.000₫,https://tiki.vn/tinh-dau-hoa-nhai-hoa-lai-nguyen-chat-tu-thien-nhien-xong-phong-khu-mui-thom-phong-duoi-muoi-kingoil-p121184950.html?spid=121184952,35,,Đã bán 17
35,,,https://tiki.vn/may-xong-tinh-dau-cao-cap-tinh-dau-sa-chanh-nguyen-chat-nhap-khau-may-khuech-tan-tinh-dau-chuyen-dung-hoa-tiet-sang-trong-va-den-led-bien-doi-mau-cuc-dep-hoa-tiet-ngau-nhien-p74989524.html?spid=74989528,36,,
36,"Máy xông tinh dầu công nghiệp Oilmart công suất lớn cho Spa, Khách sạn, Nhà hàng, Karaoke, Cửa hàng",1.790.000₫,https://tiki.vn/may-xong-tinh-dau-cong-nghiep-oilmart-cong-suat-lon-dien-tich-lon-cho-spa-khach-san-nha-hang-karaoke-cua-hang-p183363969.html?spid=185888925,37,,Đã bán 26
37,"Máy Xông Tinh Dầu Tự Động Kèm Tinh Dầu Sả 50ml Cho Phòng Diện Tích Lớn Đến 300M2, Máy Hẹn Giờ Hoạt Động, Sử Dụng Tinh Dầu Nguyên Chất, Phun Mạnh Mẽ",1.008.100₫,https://tiki.vn/may-xong-tinh-dau-tu-dong-kem-tinh-dau-sa-50ml-cho-phong-dien-tich-lon-den-300m2-may-hen-gio-hoat-dong-su-dung-tinh-dau-nguyen-chat-phun-manh-me-p196196693.html?spid=196196695,38,,Đã bán 3
38,"Máy Khuếch Tán Tinh Dầu Và Tinh Dầu Sả Chanh TIDAMO Cao Cấp - Máy Xông Tinh Dầu Chuyên Dụng Cho Phòng Lớn, Có Remote Điều Khiển Từ Xa và Đèn LED Biến Đổi Màu Cực Đẹp",253.300₫,https://tiki.vn/may-khuech-tan-tinh-dau-va-tinh-dau-sa-chanh-tidamo-cao-cap-may-xong-tinh-dau-chuyen-dung-cho-phong-lon-co-remote-dieu-khien-tu-xa-va-den-led-bien-doi-mau-cuc-dep-p73247612.html?spid=186317998,39,,Đã bán 165
39,"MÁY XÔNG TINH DẦU CÔNG SUẤT LỚN dành cho SPA, Khách sạn, Nhà Hàng, Karaoke 150m2 ️ Dung tích 250ml",875.000₫,https://tiki.vn/may-xong-tinh-dau-cong-suat-lon-danh-cho-spa-khach-san-nha-hang-karaoke-150m2-dung-tich-250ml-p203990999.html?spid=213714244,40,,Đã bán 2
0,Máy Xông Tinh Dầu Mini - Máy Tạo Ẩm Phun Sương - Khuếch Tán Tinh Dầu Đuổi Muỗi,59.000₫,https://tiki.vn/may-xong-tinh-dau-mini-may-tao-am-phun-suong-khuech-tan-tinh-dau-duoi-muoi-p164212613.html?spid=185651800,1,-55%,Đã bán 1
1,Tinh dầu Nước hoa Caroline 10ml,119.000₫,https://tiki.vn/tinh-dau-nuoc-hoa-caroline-10ml-p5975363.html?spid=5975365,2,-41%,Đã bán 126
2,"Combo Máy Xông Tinh Dầu Cao Cấp + Tinh Dầu Nguyên Chất TIDAMO (Tùy Chọn) Khuếch Tán Tinh Dầu Siêu Âm, Ánh Đèn LED 7 Màu Trong Làn Sương Cực Đẹp",312.800₫,https://tiki.vn/combo-may-xong-tinh-dau-cao-cap-tinh-dau-nguyen-chat-tidamo-tuy-chon-khuech-tan-tinh-dau-sieu-am-anh-den-led-7-mau-trong-lan-suong-cuc-dep-p118420743.html?spid=118420751,3,-50%,Đã bán 37
3,Tinh Dầu Cam Hương Lorganic(50ml),115.000₫,https://tiki.vn/tinh-dau-cam-huong-lorganic-50ml-p694408.html?spid=1106056,4,-18%,Đã bán 258
4,,,https://tiki.vn/gia-dung-thu-tinh-dau-thien-nhien-khu-khuan-thom-phong-duoi-muoi-king-aroma-tinh-dau-dua-luoi-xoai-khom-tra-trang-hoa-tra-sa-chanh-bac-ha-buoi-hoa-hong-lavender-loai-100ml-p208433202.html?spid=242746018,5,-51%,
5,Dầu dừa ép lạnh tinh khiết Coco-Secret 500 ml,148.000₫,https://tiki.vn/dau-dua-ep-lanh-tinh-khiet-coco-secret-500-ml-p2577737.html?spid=2577739,6,,Đã bán 2.2k
6,"Đèn xông tinh dầu, máy xông tinh dầu, phun sương tạo ẩm mini hình trụ dung tích 260ml cung cấp ẩm cho da thơm phòng",49.000₫,https://tiki.vn/den-xong-tinh-dau-may-xong-tinh-dau-phun-suong-tao-am-mini-hinh-tru-dung-tich-260ml-cung-cap-am-cho-da-thom-phong-p171940925.html?spid=171940968,7,-57%,Đã bán 22
